id,date,blood_service,text_char,retweet,followers,friends,tweet
1951,21/12/17,givebloodscot,139,18,1440,2181,it's nearly christmas so why not #giveblood and give an amazing gift. stocks are very low particularly of o negative so please donate if you can - we all know someone who's needed it. and the post-donation biscuits are ace too! @givebloodscot @givebloodnhs 
1952,21/12/17,givebloodscot,139,0,794,692,"three days into my most productive christmas holiday yet:
✅ bake gingerbread
✅ decorate christmas cake watching midsomer murders
✅ restock freezer with lentil soup
✅ hack into my long forgotten icloud account
✅ #giveblood @givebloodscot"
1953,21/12/17,givebloodscot,122,0,794,692,@givebloodscot o negative donation done! thanks for the cheese tuc &amp; tea 👍👍👍 
1954,21/12/17,givebloodscot,140,0,306,489,back from a short break in berlin yesterday afternoon. #blood #donation given in the evening @givebloodscot #savealife 
1955,20/12/17,GiveBloodNI,140,4,787,1742,blood donations complete! and two first time donors successfully donated without passing out or falling over - super proud 💕 happy christmas 🎄✅🎉🎅🏻 #givebloodni #1giving3living 
1956,20/12/17,GiveBloodNI,140,3,787,1742,"my wonderful sister - donating blood for the first time, like a pro 💕😍👍🏻🎉 @shapersbelfast @givebloodni "
1957,20/12/17,givebloodscot,99,1,529,711,"just gave blood @givebloodscot lauriston place, edinburgh. nice to be back here."
1958,19/12/17,givebloodscot,59,0,728,1336,giving my christmas donation @givebloodscot.
1959,19/12/17,givebloodscot,110,2,297,672,too important to cancel #festivedonation #giveagift @givebloodscot 
1960,19/12/17,givebloodscot,139,4,72,78,just donated my 60th pint....no not gin or wine.....blood - a very worthwhile cause that takes about an hour and you get a cuppa and for me a tuc cheese sandwich (none of these tunnocks teacakes for me 🤣) @givebloodscot
1961,18/12/17,WelshBlood,140,0,430,1193,stopped in to drop off a pint shaped present and then got treated to some lemon squash and this pretty little sight. @givebloodwales 
1962,18/12/17,givebloodscot,112,2,91,149,making the most of my day off work #festivedonation done @givebloodscot 
1963,17/12/17,WelshBlood,140,2,204,179,"thank you @givebloodwales for my pin to celebrate donating 25 pints of blood. i’m proud to support such a worthy cause and would encourage everyone who can to give too! it’s free, helps so many people &amp; you get a cuppa &amp; a biscuit at the end! "
1964,14/12/17,givebloodscot,140,3,171,180,"just made my #festivedonation, giving my 40th pint of blood.  please donate to @givebloodscot if you can.  don’t let tattoos or piercings put you off, the guidance has changed &amp; you can give 4 months after getting either. "
1965,11/12/17,WelshBlood,144,0,316,207,"34th pint today, a nice cuppa &amp; mince pies into the bargain. 
however, it’s these bad boys that keep me coming back @givebloodwales ! "
1966,11/12/17,givebloodscot,140,1,1019,1401,i've done my #festivedonation today at the great #edinburgh @givebloodscot centre. go if you can -it's a great gift 🎁 
1967,8/12/17,givebloodscot,140,1,28,53,@givebloodscot office trip for blood donation before christmas. two first time donors. doing our bit! 
1968,8/12/17,givebloodscot,140,0,55,357,@givebloodscot christmas blood donated with @cl1867 in glasgow this morning. 💜💜 the festive stickers 🌲🎅🌲 
1969,7/12/17,WelshBlood,144,1,57,314,number 73 given to @givebloodwales today in new inn. great people doing a wonderful job &amp; they give you #coffeeandbiscuits. only 40 minutes too! #giveblood #savealife 
1970,7/12/17,givebloodscot,93,0,372,634,booked in for my #festivedonation of blood tomorrow! 
1971,7/12/17,givebloodscot,137,2,162,352,"donate one special gift that won't cost you a penny, this christmas 🎄 if you can, please give blood 🎁❤️@givebloodscot"
1972,7/12/17,givebloodscot,105,0,209,311,donation 4 for @givebloodscot. it takes under an hour and really is painless. go do it.
1973,6/12/17,WelshBlood,140,10,545,486,"i donated some of my bone marrow to a person in desperate need of it! if i hadn’t signed up to the welsh blood bone marrow register last year this wouldn’t have happened! they really need new donors to sign up, so if you can please do "
1974,30/11/17,givebloodscot,140,2,276,574,today's act of kindness for #belikestandrew @scogovmarketing and @givebloodscot thanks for the tea cake. 
1975,30/11/17,GiveBloodNI,139,26,8593,1147,"""traditionally blood donations are lower throughout the festive period. if all of us take a bit of time out between now and christmas to donate, you can make a real difference and save a life."" today i gave made my 50th donation, sign up &amp; donate today &amp; #savealife "
1976,29/11/17,givebloodscot,140,1,157,440,an early xmas gift my red stuff to @givebloodscot it costs nothing and you have the opportunity to have a cuppa and a num num after gluten free available #giveblood 
1977,29/11/17,WelshBlood,138,1,218,469,swapped a pint of my blood with @givebloodwales for some hot chocolates and biscuits 😍 #soworthit #giveblood #everylittlehelp
1978,29/11/17,givebloodscot,140,1,2124,228,@givebloodscot a great gift to give... havent donated in a few years but well worth it especially at this time of year... if your able to - do it! ❣️ 
1979,27/11/17,WelshBlood,102,1,366,772,constantly surprising the @givebloodwales nurses with the speed of my donations 💪🏻💉
1980,25/11/17,WelshBlood,140,5,1513,2265,got my donor card today but i'm not currently able to give blood.  can you be my #bloodbuddy and take my place?  register with @givebloodwales here 
1981,24/11/17,WelshBlood,140,2,667,1317,i normally get extremely anxious at the thought and site of needles including the hospital environment. this morning i #gaveblood for the first time. thanks to all the friendly staff @givebloodwales i enjoyed the coffee and penguin afterwards. #blooddonor 
1982,23/11/17,givebloodscot,136,0,21,137,@givebloodscot thank you for a fun session at lauriston place last night. cheesy tucs won! #78 
1983,22/11/17,GiveBloodNI,98,0,267,537,@givebloodni first donation this evening at carrickfergus town hall. staff great!
1984,21/11/17,WelshBlood,140,0,702,1455,@givebloodwales great customer service @rhayaderlc blood donation session ... thanks for the mint club @mcvities 
1985,21/11/17,WelshBlood,122,0,99,348,gave my pint tonight 💉. lovely to see the blood clinic full with donors @givebloodwales #bloodbank #restocking
1986,20/11/17,givebloodscot,139,7,1216,2770,just made donation 23. this has taken me many years. jude needed 14pints in his all-too-short battle with cancer.  the more people who give the better. #pleasegiveblood #b+ @givebloodscot 
1987,17/11/17,givebloodscot,140,0,3036,4998,up and early start to give blood @givebloodscot a great thing to do if you can! so delighted to see the room full of young people giving blood for the first time #nextgen #proud #giveblood
1988,16/11/17,WelshBlood,140,1,107,224,got that lovely smug feeling you get after giving blood 😃 a pleasure as always thanks to the lovely people of @givebloodwales #savealife
1989,16/11/17,givebloodscot,144,0,1528,1212,a tunnocks tea cake &amp; cup of tea always a highlight of  @givebloodscot donations. not forgetting the great staff from start to finish
1990,16/11/17,WelshBlood,140,0,194,294,"17th donation to @givebloodwales today.

may have had slightly more than 17 orange clubs in that time. "
1991,15/11/17,WelshBlood,140,0,947,1417,giving blood is easy. hoping the next generation are coming forward today at llandaff campus @cardiffmet @cardiffmethandw #givingblood @givebloodwales 
1992,15/11/17,givebloodscot,112,0,477,507,just given my 25th donation. happy to help @givebloodscot #giveblood. 
1993,13/11/17,givebloodscot,140,1,89,510,a couple of moments from our visit to the @givebloodscot center in #rutherglen #glasgow. 39 pints donated so far! 
1994,13/11/17,givebloodscot,138,1,934,983,day off. gave blood. it’d been a while. #giveblood #worldkindnessday @givebloodscot @givebloodnhs 
1995,8/11/17,WelshBlood,140,0,668,644,"today i am giving blood for the third time, woo! it's so important to donate if you can, people are in depserate need of it. it's just a fraction of time from your week to help so many ❤ @givebloodwales  #donateblood #giveblood"
1996,7/11/17,WelshBlood,140,0,1548,1870,"donated blood for the 3rd time with @givebloodwales today 💪🏼💉🎉

it’s definitely worth taking the time out of your day to help save lives ❤️"
1997,3/11/17,givebloodscot,123,2,1500,595,giving blood in support of the ahlul bayt society's blood drive - you can too! 
1998,31/10/17,WelshBlood,140,0,33,526,"@givebloodwales donating on halloween, this seemed the obvious t- shirt choice! thanks to the friendly vampires at the session :) "
1999,23/10/17,WelshBlood,140,1,425,679,another successful platelet donation with dad! so grateful to be able to give such a precious gift with @givebloodwales ❤️#rollupyoursleeve 
2000,23/10/17,WelshBlood,139,1,319,649,9th donation done and dusted. looking forward to having my badge next time around! 🔟💉 @rhowchwaedgymru @givebloodwales 
2001,19/10/17,givebloodscot,133,6,40,58,"at @givebloodscot tonight after work, they are low in o+ o- and a+ if you have half an hour to spare, save a life 💉"
2002,16/10/17,WelshBlood,102,0,36,137,@givebloodwales donation day! #silver #25down #nextstopgold 
2003,16/10/17,WelshBlood,140,0,4722,3734,"@tonge_dave @givebloodwales it's a magical moment walking out post donation, knowing/hoping you could save someone's life 👏👍❤️"
2004,16/10/17,givebloodscot,144,4,3959,1010,giving blood if you can is just one tiny wee way you can make a difference. o+ levels low &amp; other stock levels here: 
2005,16/10/17,givebloodscot,115,0,123,970,giving a pint rather than drinking one @givebloodscot then the traditional “fine piece” after 🍰
2006,13/10/17,givebloodscot,122,0,1031,2462,"ten pints of o+ down, as many more as i can manage to go. #giveblood @givebloodscot "
2007,13/10/17,givebloodscot,102,0,223,1017,doing my bit and helping save lives at @givebloodscot #giveblood 
2008,12/10/17,givebloodscot,144,0,264,867,given a pint of my finest today in glasgow! help save a life too &amp; get a free tunnocks for the bother too!! @givebloodscot
2009,12/10/17,givebloodscot,112,0,21,282,@givebloodscot was very well looked after by nurse jackie. not nearly as scary as i expected 👍
2010,12/10/17,givebloodscot,120,2,358,603,"@givebloodscot 37 pints down, time for a nice cuppa #givebloodscot #bestcuppa "
2011,11/10/17,WelshBlood,140,2,2753,882,"just had a little bleed for @givebloodwales - do it, it doesn’t hurt a bit 👍🏻 cheers to lee, the nicest vampire you could hope to meet!🦇 "
2012,11/10/17,givebloodscot,140,2,1272,2351,"a tunnocks teacake for a pint of blood, seems a fair swap to me!

thanks to sn jocelyn and all staff at @givebloodscot glasgow donor suite. "
2013,11/10/17,givebloodscot,122,0,365,362,donated blood @givebloodscot #happydays got a badge &amp; tunnocks tea cake 😊 
2014,10/10/17,GiveBloodNI,114,0,191,206,keeping up my new years resolution 🙂 #giveblood #savelives @givebloodni 
2015,9/10/17,WelshBlood,140,477,2387,609,just given my 1st #blood #donation #welshbloodservice #nhsblooddonation #giveblood #savealife ❤️@givebloodwales 🙌🏻 
2016,9/10/17,givebloodscot,140,0,1469,3191,always a pleasure to donate #blood in #edinburgh @givebloodscot. mug of tea and tunnock's teacake a bonus! 
2017,9/10/17,givebloodscot,92,0,65,340,thanks to all @givebloodscot for the cup of tea in exchange for the red stuff
2018,9/10/17,givebloodscot,127,1,108,580,woohoo @scotblood @givebloodscot #50pints #soproud @edinburgh #cwp #youvegotitinyou 
2019,5/10/17,givebloodscot,140,1,450,817,the best part of donating blood @givebloodscot. no hard run session for me tonight! @ukrunchat #ukrunchat #giveblood 
2020,4/10/17,givebloodscot,58,0,53,115,saved a life #donation23 @givebloodscot
2021,29/9/17,givebloodscot,102,0,321,825,at @givebloodscot lauriston. donation 43 today. suitable reward. 
2022,29/9/17,givebloodscot,104,0,429,1594,@givebloodscot a tea cake after donating blood? yes please! 
2023,25/9/17,givebloodscot,112,1,659,312,blood donation yesterday - everyone who can should - @givebloodscot
2024,22/9/17,WelshBlood,139,0,2387,609,im giving a pint of blood every 12 weeks at tesco on western avenue starting on the 6th of october 
